known,known_for_real,prediction,label,accuracy,ood,type1_ood_error,moving_avg
False,False,0,2937,-1.0,1.0,-1.0,-1.0
False,False,0,8692,-1.0,1.0,-1.0,-1.0
False,False,0,5805,-1.0,1.0,-1.0,-1.0
False,False,1,9295,-1.0,1.0,-1.0,-1.0
False,False,0,4153,-1.0,1.0,-1.0,-1.0
False,False,5,9040,-1.0,1.0,-1.0,-1.0
False,False,6,6369,-1.0,1.0,-1.0,-1.0
False,False,1,3332,-1.0,1.0,-1.0,-1.0
False,False,1,612,-1.0,1.0,-1.0,-1.0
False,False,8,2807,-1.0,1.0,-1.0,-1.0
False,False,6,7779,-1.0,1.0,-1.0,-1.0
False,False,6,3785,-1.0,1.0,-1.0,-1.0
False,False,3,7081,-1.0,1.0,-1.0,-1.0
False,False,7,1854,-1.0,1.0,-1.0,-1.0
False,False,6,4905,-1.0,1.0,-1.0,-1.0
False,False,8,667,-1.0,1.0,-1.0,-1.0
False,False,8,2464,-1.0,1.0,-1.0,-1.0
False,False,9,2929,-1.0,1.0,-1.0,-1.0
False,False,15,2782,-1.0,1.0,-1.0,-1.0
False,False,10,181,-1.0,1.0,-1.0,-1.0
False,False,17,6642,-1.0,1.0,-1.0,-1.0
False,False,12,1,-1.0,1.0,-1.0,-1.0
False,False,0,9290,-1.0,1.0,-1.0,-1.0
False,False,15,7578,-1.0,1.0,-1.0,-1.0
False,False,3,10046,-1.0,1.0,-1.0,-1.0
False,False,18,4128,-1.0,1.0,-1.0,-1.0
False,False,0,3670,-1.0,1.0,-1.0,-1.0
False,False,9,3422,-1.0,1.0,-1.0,-1.0
False,False,12,8216,-1.0,1.0,-1.0,-1.0
False,False,16,9181,-1.0,1.0,-1.0,-1.0
False,False,14,268,-1.0,1.0,-1.0,-1.0
False,False,15,7600,-1.0,1.0,-1.0,-1.0
False,False,10,1603,-1.0,1.0,-1.0,-1.0
False,False,33,5512,-1.0,1.0,-1.0,-1.0
False,False,6,3272,-1.0,1.0,-1.0,-1.0
False,False,35,8744,-1.0,1.0,-1.0,-1.0
False,False,32,4407,-1.0,1.0,-1.0,-1.0
False,False,26,6446,-1.0,1.0,-1.0,-1.0
False,False,34,2088,-1.0,1.0,-1.0,-1.0
False,False,7,1058,-1.0,1.0,-1.0,-1.0
False,False,9,5230,-1.0,1.0,-1.0,-1.0
False,False,39,5239,-1.0,1.0,-1.0,-1.0
False,False,13,2079,-1.0,1.0,-1.0,-1.0
False,False,0,4125,-1.0,1.0,-1.0,-1.0
False,False,8,6318,-1.0,1.0,-1.0,-1.0
False,False,44,9177,-1.0,1.0,-1.0,-1.0
False,False,45,4310,-1.0,1.0,-1.0,-1.0
False,False,15,6817,-1.0,1.0,-1.0,-1.0
False,True,40,1058,1.0,1.0,1.0,1.0
False,False,6,1446,1.0,1.0,1.0,1.0
False,False,37,3896,1.0,1.0,1.0,1.0
