known,known_for_real,prediction,label,accuracy,ood,type1_ood_error,moving_avg
True,True,0,0,1.0,1.0,0.0,1.0
True,True,0,0,1.0,1.0,0.0,1.0
True,True,0,0,1.0,1.0,0.0,1.0
True,True,0,0,1.0,1.0,0.0,1.0
True,True,0,0,1.0,1.0,0.0,1.0
True,True,0,0,1.0,1.0,0.0,1.0
True,True,0,0,1.0,1.0,0.0,1.0
True,True,0,0,1.0,1.0,0.0,1.0
True,True,0,0,1.0,1.0,0.0,1.0
False,False,0,1,1.0,1.0,0.0,1.0
True,True,1,1,1.0,1.0,0.0,1.0
True,True,1,1,1.0,1.0,0.0,1.0
True,True,1,1,1.0,1.0,0.0,1.0
True,True,1,1,1.0,1.0,0.0,1.0
True,True,1,1,1.0,1.0,0.0,1.0
True,True,1,1,1.0,1.0,0.0,1.0
True,True,1,1,1.0,1.0,0.0,1.0
True,True,1,1,1.0,1.0,0.0,1.0
True,True,1,1,1.0,1.0,0.0,1.0
True,False,0,2,1.0,0.6666666666666666,0.0,1.0
True,True,2,2,1.0,0.6666666666666666,0.0,1.0
True,True,2,2,1.0,0.6666666666666666,0.0,1.0
True,True,2,2,1.0,0.6666666666666666,0.0,1.0
True,True,2,2,1.0,0.6666666666666666,0.0,1.0
True,True,2,2,1.0,0.6666666666666666,0.0,1.0
True,True,2,2,1.0,0.6666666666666666,0.0,1.0
True,True,2,2,1.0,0.6666666666666666,0.0,1.0
True,True,2,2,1.0,0.6666666666666666,0.0,1.0
True,True,2,2,1.0,0.6666666666666666,0.0,1.0
True,False,2,3,1.0,0.5,0.0,1.0
True,True,3,3,1.0,0.5,0.0,1.0
True,True,3,3,1.0,0.5,0.0,1.0
True,True,3,3,1.0,0.5,0.0,1.0
True,True,3,3,1.0,0.5,0.0,1.0
True,True,2,3,0.96875,0.5,0.0,0.96875
True,True,3,3,0.9696969696969697,0.5,0.0,0.9696969696969697
True,True,3,3,0.9705882352941176,0.5,0.0,0.9705882352941176
True,True,3,3,0.9714285714285714,0.5,0.0,0.9714285714285714
True,True,3,3,0.9722222222222222,0.5,0.0,0.9722222222222222
False,False,2,4,0.9722222222222222,0.6,0.0,0.9722222222222222
True,True,4,4,0.972972972972973,0.6,0.0,0.972972972972973
