known,known_for_real,prediction,label,accuracy,ood,type1_ood_error,moving_avg
False,False,0,4,-1.0,1.0,-1.0,-1.0
False,False,1,1,-1.0,1.0,-1.0,-1.0
False,False,0,8,-1.0,1.0,-1.0,-1.0
False,False,1,6,-1.0,1.0,-1.0,-1.0
False,True,0,0,1.0,1.0,1.0,1.0
True,True,4,6,1.0,1.0,0.5,1.0
True,True,0,0,1.0,1.0,0.3333333333333333,1.0
False,True,1,4,1.0,1.0,0.5,1.0
True,True,1,4,1.0,1.0,0.4,1.0
False,True,3,8,1.0,1.0,0.5,1.0
False,False,2,9,1.0,1.0,0.5,1.0
False,False,0,7,1.0,1.0,0.5,1.0
True,True,1,4,1.0,1.0,0.42857142857142855,1.0
False,False,3,5,1.0,1.0,0.42857142857142855,1.0
False,False,1,2,1.0,1.0,0.42857142857142855,1.0
False,True,2,1,1.0,1.0,0.5,1.0
False,True,4,6,1.0,1.0,0.5555555555555556,1.0
False,True,8,2,1.0,1.0,0.6,1.0
False,True,4,5,0.9090909090909091,1.0,0.6363636363636364,0.9090909090909091
False,True,5,9,0.9166666666666666,1.0,0.6666666666666666,0.9166666666666666
True,True,3,8,0.9230769230769231,1.0,0.6153846153846154,0.9230769230769231
False,True,7,5,0.9285714285714286,1.0,0.6428571428571429,0.9285714285714286
False,True,0,0,0.9333333333333333,1.0,0.6666666666666666,0.9333333333333333
False,True,0,0,0.9375,1.0,0.6875,0.9375
True,True,0,0,0.9411764705882353,1.0,0.6470588235294118,0.9411764705882353
True,True,0,0,0.9444444444444444,1.0,0.6111111111111112,0.9444444444444444
False,False,7,3,0.9444444444444444,1.0,0.6111111111111112,0.9444444444444444
False,True,5,9,0.9473684210526315,1.0,0.631578947368421,0.9473684210526315
True,True,3,8,0.95,1.0,0.6,0.95
True,True,0,0,0.9523809523809523,1.0,0.5714285714285714,0.9523809523809523
True,True,4,6,0.9545454545454546,1.0,0.5454545454545454,0.9545454545454546
False,True,0,3,0.9130434782608695,1.0,0.5652173913043478,0.9130434782608695
True,True,2,1,0.9166666666666666,1.0,0.5416666666666666,0.9166666666666666
True,True,7,5,0.92,1.0,0.52,0.92
True,True,8,2,0.9230769230769231,1.0,0.5,0.9230769230769231
True,True,1,4,0.9259259259259259,1.0,0.48148148148148145,0.9259259259259259
True,True,9,3,0.9285714285714286,1.0,0.4642857142857143,0.9285714285714286
True,True,3,8,0.9310344827586207,1.0,0.4482758620689655,0.9310344827586207
False,True,4,6,0.9333333333333333,1.0,0.4666666666666667,0.9333333333333333
False,True,9,3,0.9354838709677419,1.0,0.4838709677419355,0.9354838709677419
True,True,4,6,0.9375,1.0,0.46875,0.9375
False,True,4,6,0.9393939393939394,1.0,0.48484848484848486,0.9393939393939394
False,True,6,7,0.9411764705882353,1.0,0.5,0.9411764705882353
True,True,7,5,0.9428571428571428,1.0,0.4857142857142857,0.9428571428571428
True,True,5,9,0.9444444444444444,1.0,0.4722222222222222,0.9444444444444444
True,True,2,1,0.9459459459459459,1.0,0.4594594594594595,0.9459459459459459
True,True,3,8,0.9473684210526315,1.0,0.4473684210526316,0.9473684210526315
True,True,0,0,0.9487179487179487,1.0,0.4358974358974359,0.9487179487179487
True,True,1,4,0.95,1.0,0.425,0.95
True,True,3,8,0.9512195121951219,1.0,0.4146341463414634,0.9512195121951219
True,True,1,4,0.9523809523809523,1.0,0.40476190476190477,0.9523809523809523
True,True,7,5,0.9534883720930233,1.0,0.3953488372093023,0.9534883720930233
True,True,1,4,0.9545454545454546,1.0,0.38636363636363635,0.9545454545454546
