known,known_for_real,prediction,label,accuracy,ood,type1_ood_error,moving_avg
False,False,0,4,-1.0,1.0,-1.0,-1.0
False,False,0,1,-1.0,1.0,-1.0,-1.0
False,False,0,8,-1.0,1.0,-1.0,-1.0
False,False,0,6,-1.0,1.0,-1.0,-1.0
True,True,0,0,1.0,1.0,0.0,1.0
True,True,4,6,1.0,1.0,0.0,1.0
True,True,0,0,1.0,1.0,0.0,1.0
False,True,0,4,0.75,1.0,0.25,0.75
True,True,1,4,0.8,1.0,0.2,0.8
True,True,3,8,0.8333333333333334,1.0,0.16666666666666666,0.8333333333333334
True,False,0,9,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.8333333333333334
True,False,0,7,0.8333333333333334,0.7142857142857143,0.16666666666666666,0.8333333333333334
True,True,1,4,0.8571428571428571,0.7142857142857143,0.14285714285714285,0.8571428571428571
False,False,0,5,0.8571428571428571,0.75,0.14285714285714285,0.8571428571428571
False,False,7,2,0.8571428571428571,0.7777777777777778,0.14285714285714285,0.8571428571428571
True,True,2,1,0.875,0.7777777777777778,0.125,0.875
False,True,4,6,0.8888888888888888,0.7777777777777778,0.2222222222222222,0.8888888888888888
True,True,8,2,0.9,0.7777777777777778,0.2,0.9
True,True,8,5,0.8181818181818182,0.7777777777777778,0.18181818181818182,0.8181818181818182
True,True,5,9,0.8333333333333334,0.7777777777777778,0.16666666666666666,0.8333333333333334
True,True,3,8,0.8461538461538461,0.7777777777777778,0.15384615384615385,0.8461538461538461
False,True,7,5,0.8571428571428571,0.7777777777777778,0.21428571428571427,0.8571428571428571
False,True,8,0,0.8,0.7777777777777778,0.26666666666666666,0.8
True,True,0,0,0.8125,0.7777777777777778,0.25,0.8125
True,True,0,0,0.8235294117647058,0.7777777777777778,0.23529411764705882,0.8235294117647058
True,True,0,0,0.8333333333333334,0.7777777777777778,0.2222222222222222,0.8333333333333334
True,False,8,3,0.8333333333333334,0.7,0.2222222222222222,0.8333333333333334
True,True,0,9,0.7894736842105263,0.7,0.21052631578947367,0.7894736842105263
True,True,3,8,0.8,0.7,0.2,0.8
True,True,0,0,0.8095238095238095,0.7,0.19047619047619047,0.8095238095238095
True,True,4,6,0.8181818181818182,0.7,0.18181818181818182,0.8181818181818182
True,True,0,3,0.782608695652174,0.7,0.17391304347826086,0.782608695652174
True,True,2,1,0.7916666666666666,0.7,0.16666666666666666,0.7916666666666666
True,True,7,5,0.8,0.7,0.16,0.8
True,True,8,2,0.8076923076923077,0.7,0.15384615384615385,0.8076923076923077
True,True,1,4,0.8148148148148148,0.7,0.14814814814814814,0.8148148148148148
True,True,9,3,0.8214285714285714,0.7,0.14285714285714285,0.8214285714285714
True,True,3,8,0.8275862068965517,0.7,0.13793103448275862,0.8275862068965517
True,True,4,6,0.8333333333333334,0.7,0.13333333333333333,0.8333333333333334
True,True,0,3,0.8064516129032258,0.7,0.12903225806451613,0.8064516129032258
True,True,4,6,0.8125,0.7,0.125,0.8125
True,True,4,6,0.8181818181818182,0.7,0.12121212121212122,0.8181818181818182
True,True,0,7,0.7941176470588235,0.7,0.11764705882352941,0.7941176470588235
True,True,7,5,0.8,0.7,0.11428571428571428,0.8
True,True,0,9,0.7777777777777778,0.7,0.1111111111111111,0.7777777777777778
True,True,2,1,0.7837837837837838,0.7,0.10810810810810811,0.7837837837837838
True,True,3,8,0.7894736842105263,0.7,0.10526315789473684,0.7894736842105263
True,True,0,0,0.7948717948717948,0.7,0.10256410256410256,0.7948717948717948
True,True,1,4,0.8,0.7,0.1,0.8
True,True,3,8,0.8048780487804879,0.7,0.0975609756097561,0.8048780487804879
True,True,1,4,0.8095238095238095,0.7,0.09523809523809523,0.8095238095238095
True,True,7,5,0.813953488372093,0.7,0.09302325581395349,0.813953488372093
True,True,1,4,0.8181818181818182,0.7,0.09090909090909091,0.8181818181818182
True,True,8,9,0.8,0.7,0.08888888888888889,0.8
True,True,3,8,0.8043478260869565,0.7,0.08695652173913043,0.8043478260869565
True,True,8,2,0.8085106382978723,0.7,0.0851063829787234,0.8085106382978723
True,True,4,6,0.8125,0.7,0.08333333333333333,0.8125
True,True,6,7,0.8163265306122449,0.7,0.08163265306122448,0.8163265306122449
True,True,9,3,0.82,0.7,0.08,0.82
True,True,0,3,0.803921568627451,0.7,0.0784313725490196,0.8
True,True,4,6,0.8076923076923077,0.7,0.07692307692307693,0.8
True,True,8,2,0.8113207547169812,0.7,0.07547169811320754,0.8
True,True,1,4,0.8148148148148148,0.7,0.07407407407407407,0.82
True,True,0,3,0.8,0.7,0.07272727272727272,0.8
True,True,3,8,0.8035714285714286,0.7,0.07142857142857142,0.8
True,True,7,5,0.8070175438596491,0.7,0.07017543859649122,0.8
True,True,4,6,0.8103448275862069,0.7,0.06896551724137931,0.8
True,True,0,0,0.8135593220338984,0.7,0.06779661016949153,0.8
True,True,9,3,0.8166666666666667,0.7,0.06666666666666667,0.8
True,True,8,5,0.8032786885245902,0.7,0.06557377049180328,0.8
True,True,0,3,0.7903225806451613,0.7,0.06451612903225806,0.78
True,True,7,5,0.7936507936507936,0.7,0.06349206349206349,0.78
True,True,0,0,0.796875,0.7,0.0625,0.78
True,True,0,0,0.8,0.7,0.06153846153846154,0.8
True,True,3,8,0.803030303030303,0.7,0.06060606060606061,0.8
True,True,6,7,0.8059701492537313,0.7,0.05970149253731343,0.8
True,True,5,9,0.8088235294117647,0.7,0.058823529411764705,0.8
True,True,0,3,0.7971014492753623,0.7,0.057971014492753624,0.8
True,True,9,3,0.8,0.7,0.05714285714285714,0.8
True,True,5,9,0.8028169014084507,0.7,0.056338028169014086,0.8
True,True,5,9,0.8055555555555556,0.7,0.05555555555555555,0.8
True,True,7,5,0.8082191780821918,0.7,0.0547945205479452,0.82
True,True,8,7,0.7972972972972973,0.7,0.05405405405405406,0.8
True,True,8,5,0.7866666666666666,0.7,0.05333333333333334,0.78
