known,known_for_real,prediction,label,accuracy,ood,type1_ood_error,moving_avg
True,True,0,0,1.0,1.0,0.0,1.0
True,True,0,0,1.0,1.0,0.0,1.0
True,True,0,0,1.0,1.0,0.0,1.0
True,True,0,0,1.0,1.0,0.0,1.0
True,True,0,0,1.0,1.0,0.0,1.0
True,True,0,0,1.0,1.0,0.0,1.0
True,True,0,0,1.0,1.0,0.0,1.0
True,True,0,0,1.0,1.0,0.0,1.0
True,True,0,0,1.0,1.0,0.0,1.0
False,False,0,1,1.0,1.0,0.0,1.0
True,True,1,1,1.0,1.0,0.0,1.0
True,True,1,1,1.0,1.0,0.0,1.0
True,True,1,1,1.0,1.0,0.0,1.0
True,True,1,1,1.0,1.0,0.0,1.0
True,True,1,1,1.0,1.0,0.0,1.0
True,True,1,1,1.0,1.0,0.0,1.0
True,True,1,1,1.0,1.0,0.0,1.0
True,True,1,1,1.0,1.0,0.0,1.0
True,True,1,1,1.0,1.0,0.0,1.0
True,False,0,2,1.0,0.6666666666666666,0.0,1.0
False,True,2,2,1.0,0.6666666666666666,0.05263157894736842,1.0
True,True,2,2,1.0,0.6666666666666666,0.05,1.0
True,True,2,2,1.0,0.6666666666666666,0.047619047619047616,1.0
True,True,2,2,1.0,0.6666666666666666,0.045454545454545456,1.0
True,True,2,2,1.0,0.6666666666666666,0.043478260869565216,1.0
True,True,2,2,1.0,0.6666666666666666,0.041666666666666664,1.0
True,True,2,2,1.0,0.6666666666666666,0.04,1.0
True,True,2,2,1.0,0.6666666666666666,0.038461538461538464,1.0
True,True,2,2,1.0,0.6666666666666666,0.037037037037037035,1.0
True,False,2,3,1.0,0.5,0.037037037037037035,1.0
True,True,3,3,1.0,0.5,0.03571428571428571,1.0
True,True,3,3,1.0,0.5,0.034482758620689655,1.0
True,True,3,3,1.0,0.5,0.03333333333333333,1.0
True,True,3,3,1.0,0.5,0.03225806451612903,1.0
True,True,2,3,0.96875,0.5,0.03125,0.96875
True,True,3,3,0.9696969696969697,0.5,0.030303030303030304,0.9696969696969697
True,True,3,3,0.9705882352941176,0.5,0.029411764705882353,0.9705882352941176
True,True,3,3,0.9714285714285714,0.5,0.02857142857142857,0.9714285714285714
