known,known_for_real,prediction,label,accuracy,ood,type1_ood_error,moving_avg
False,False,0,4,-1.0,1.0,-1.0,-1.0
False,False,1,1,-1.0,1.0,-1.0,-1.0
False,False,0,8,-1.0,1.0,-1.0,-1.0
False,False,1,6,-1.0,1.0,-1.0,-1.0
False,True,0,0,1.0,1.0,1.0,1.0
False,True,4,6,1.0,1.0,1.0,1.0
True,True,0,0,1.0,1.0,0.6666666666666666,1.0
False,True,1,4,1.0,1.0,0.75,1.0
True,True,1,4,1.0,1.0,0.6,1.0
False,True,3,8,1.0,1.0,0.6666666666666666,1.0
False,False,2,9,1.0,1.0,0.6666666666666666,1.0
False,False,0,7,1.0,1.0,0.6666666666666666,1.0
True,True,1,4,1.0,1.0,0.5714285714285714,1.0
False,False,3,5,1.0,1.0,0.5714285714285714,1.0
False,False,1,2,1.0,1.0,0.5714285714285714,1.0
False,True,2,1,1.0,1.0,0.625,1.0
False,True,4,6,1.0,1.0,0.6666666666666666,1.0
False,True,8,2,1.0,1.0,0.7,1.0
False,True,4,5,0.9090909090909091,1.0,0.7272727272727273,0.9090909090909091
False,True,5,9,0.9166666666666666,1.0,0.75,0.9166666666666666
True,True,3,8,0.9230769230769231,1.0,0.6923076923076923,0.9230769230769231
False,True,7,5,0.9285714285714286,1.0,0.7142857142857143,0.9285714285714286
False,True,0,0,0.9333333333333333,1.0,0.7333333333333333,0.9333333333333333
False,True,0,0,0.9375,1.0,0.75,0.9375
True,True,0,0,0.9411764705882353,1.0,0.7058823529411765,0.9411764705882353
True,True,0,0,0.9444444444444444,1.0,0.6666666666666666,0.9444444444444444
False,False,7,3,0.9444444444444444,1.0,0.6666666666666666,0.9444444444444444
False,True,5,9,0.9473684210526315,1.0,0.6842105263157895,0.9473684210526315
False,True,3,8,0.95,1.0,0.7,0.95
True,True,0,0,0.9523809523809523,1.0,0.6666666666666666,0.9523809523809523
True,True,4,6,0.9545454545454546,1.0,0.6363636363636364,0.9545454545454546
False,True,0,3,0.9130434782608695,1.0,0.6521739130434783,0.9130434782608695
True,True,2,1,0.9166666666666666,1.0,0.625,0.9166666666666666
False,True,7,5,0.92,1.0,0.64,0.92
True,True,8,2,0.9230769230769231,1.0,0.6153846153846154,0.9230769230769231
True,True,1,4,0.9259259259259259,1.0,0.5925925925925926,0.9259259259259259
True,True,9,3,0.9285714285714286,1.0,0.5714285714285714,0.9285714285714286
True,True,3,8,0.9310344827586207,1.0,0.5517241379310345,0.9310344827586207
False,True,4,6,0.9333333333333333,1.0,0.5666666666666667,0.9333333333333333
False,True,9,3,0.9354838709677419,1.0,0.5806451612903226,0.9354838709677419
False,True,4,6,0.9375,1.0,0.59375,0.9375
False,True,4,6,0.9393939393939394,1.0,0.6060606060606061,0.9393939393939394
False,True,6,7,0.9411764705882353,1.0,0.6176470588235294,0.9411764705882353
True,True,7,5,0.9428571428571428,1.0,0.6,0.9428571428571428
True,True,5,9,0.9444444444444444,1.0,0.5833333333333334,0.9444444444444444
True,True,2,1,0.9459459459459459,1.0,0.5675675675675675,0.9459459459459459
True,True,3,8,0.9473684210526315,1.0,0.5526315789473685,0.9473684210526315
True,True,0,0,0.9487179487179487,1.0,0.5384615384615384,0.9487179487179487
True,True,1,4,0.95,1.0,0.525,0.95
True,True,3,8,0.9512195121951219,1.0,0.5121951219512195,0.9512195121951219
True,True,1,4,0.9523809523809523,1.0,0.5,0.9523809523809523
True,True,7,5,0.9534883720930233,1.0,0.4883720930232558,0.9534883720930233
True,True,1,4,0.9545454545454546,1.0,0.4772727272727273,0.9545454545454546
