known,known_for_real,prediction,label,accuracy,ood,type1_ood_error,moving_avg
False,False,0,29,-1.0,1.0,-1.0,-1.0
False,False,0,0,-1.0,1.0,-1.0,-1.0
False,False,2,11,-1.0,1.0,-1.0,-1.0
False,False,1,1,-1.0,1.0,-1.0,-1.0
False,False,4,86,-1.0,1.0,-1.0,-1.0
False,False,4,90,-1.0,1.0,-1.0,-1.0
False,False,2,28,-1.0,1.0,-1.0,-1.0
False,False,5,23,-1.0,1.0,-1.0,-1.0
True,False,1,31,-1.0,0.9,-1.0,-1.0
False,False,5,39,-1.0,0.9090909090909091,-1.0,-1.0
False,False,8,96,-1.0,0.9166666666666666,-1.0,-1.0
False,False,10,82,-1.0,0.9230769230769231,-1.0,-1.0
False,False,12,17,-1.0,0.9285714285714286,-1.0,-1.0
True,False,8,71,-1.0,0.8666666666666667,-1.0,-1.0
True,True,10,39,1.0,0.8666666666666667,0.0,1.0
False,False,12,8,1.0,0.875,0.0,1.0
False,False,9,97,1.0,0.8823529411764706,0.0,1.0
True,False,12,80,1.0,0.8333333333333334,0.0,1.0
True,True,8,71,0.5,0.8333333333333334,0.0,0.5
True,False,17,74,0.5,0.7894736842105263,0.0,0.5
True,False,11,59,0.5,0.75,0.0,0.5
False,False,12,70,0.5,0.7619047619047619,0.0,0.5
False,False,9,87,0.5,0.7727272727272727,0.0,0.5
False,True,19,59,0.6666666666666666,0.7727272727272727,0.3333333333333333,0.6666666666666666
False,False,17,84,0.6666666666666666,0.782608695652174,0.3333333333333333,0.6666666666666666
True,False,17,64,0.6666666666666666,0.75,0.3333333333333333,0.6666666666666666
True,False,19,52,0.6666666666666666,0.72,0.3333333333333333,0.6666666666666666
False,False,1,42,0.6666666666666666,0.7307692307692307,0.3333333333333333,0.6666666666666666
True,True,23,64,0.75,0.7307692307692307,0.25,0.75
True,True,15,8,0.8,0.7307692307692307,0.2,0.8
True,True,13,17,0.8333333333333334,0.7307692307692307,0.16666666666666666,0.8333333333333334
True,False,24,47,0.8333333333333334,0.7037037037037037,0.16666666666666666,0.8333333333333334
False,False,17,65,0.8333333333333334,0.7142857142857143,0.16666666666666666,0.8333333333333334
True,False,9,21,0.8333333333333334,0.6896551724137931,0.16666666666666666,0.8333333333333334
False,False,26,22,0.8333333333333334,0.7,0.16666666666666666,0.8333333333333334
False,False,10,81,0.8333333333333334,0.7096774193548387,0.16666666666666666,0.8333333333333334
False,True,17,11,0.7142857142857143,0.7096774193548387,0.2857142857142857,0.7142857142857143
True,False,23,24,0.7142857142857143,0.6875,0.2857142857142857,0.7142857142857143
False,True,17,84,0.625,0.6875,0.375,0.625
True,False,18,78,0.625,0.6666666666666666,0.375,0.625
True,False,31,45,0.625,0.6470588235294118,0.375,0.625
True,False,8,49,0.625,0.6285714285714286,0.375,0.625
True,True,17,97,0.5555555555555556,0.6285714285714286,0.3333333333333333,0.5555555555555556
True,False,26,56,0.5555555555555556,0.6111111111111112,0.3333333333333333,0.5555555555555556
False,False,19,76,0.5555555555555556,0.6216216216216216,0.3333333333333333,0.5555555555555556
False,True,17,11,0.5,0.6216216216216216,0.4,0.5
False,True,15,90,0.45454545454545453,0.6216216216216216,0.45454545454545453,0.45454545454545453
False,False,15,89,0.45454545454545453,0.631578947368421,0.45454545454545453,0.45454545454545453
True,True,17,78,0.4166666666666667,0.631578947368421,0.4166666666666667,0.4166666666666667
True,False,16,73,0.4166666666666667,0.6153846153846154,0.4166666666666667,0.4166666666666667
True,False,12,14,0.4166666666666667,0.6,0.4166666666666667,0.4166666666666667
True,True,14,87,0.38461538461538464,0.6,0.38461538461538464,0.38461538461538464
False,False,5,9,0.38461538461538464,0.6097560975609756,0.38461538461538464,0.38461538461538464
True,True,14,71,0.42857142857142855,0.6097560975609756,0.35714285714285715,0.42857142857142855
True,False,18,6,0.42857142857142855,0.5952380952380952,0.35714285714285715,0.42857142857142855
True,True,26,47,0.4666666666666667,0.5952380952380952,0.3333333333333333,0.4666666666666667
False,False,25,20,0.4666666666666667,0.6046511627906976,0.3333333333333333,0.4666666666666667
False,False,19,98,0.4666666666666667,0.6136363636363636,0.3333333333333333,0.4666666666666667
True,True,19,47,0.4375,0.6136363636363636,0.3125,0.4375
True,False,23,36,0.4375,0.6,0.3125,0.4375
True,False,17,55,0.4375,0.5869565217391305,0.3125,0.4375
False,False,38,72,0.4375,0.5957446808510638,0.3125,0.4375
True,False,16,43,0.4375,0.5833333333333334,0.3125,0.4375
True,False,44,51,0.4375,0.5714285714285714,0.3125,0.4375
True,False,3,35,0.4375,0.56,0.3125,0.4375
False,False,35,83,0.4375,0.5686274509803921,0.3125,0.4375
True,False,19,33,0.4375,0.5576923076923077,0.3125,0.4375
True,False,47,27,0.4375,0.5471698113207547,0.3125,0.4375
True,False,12,53,0.4375,0.5370370370370371,0.3125,0.4375
True,False,12,92,0.4375,0.5272727272727272,0.3125,0.4375
True,False,31,50,0.4375,0.5178571428571429,0.3125,0.4375
True,False,47,15,0.4375,0.5087719298245614,0.3125,0.4375
True,True,37,89,0.47058823529411764,0.5087719298245614,0.29411764705882354,0.47058823529411764
True,True,44,36,0.5,0.5087719298245614,0.2777777777777778,0.5
True,False,39,18,0.5,0.5,0.2777777777777778,0.5
False,True,53,89,0.47368421052631576,0.5,0.3157894736842105,0.47368421052631576
False,False,17,46,0.47368421052631576,0.5084745762711864,0.3157894736842105,0.47368421052631576
True,True,51,33,0.5,0.5084745762711864,0.3,0.5
True,True,52,42,0.47619047619047616,0.5084745762711864,0.2857142857142857,0.47619047619047616
False,True,10,39,0.5,0.5084745762711864,0.3181818181818182,0.5
True,True,16,64,0.4782608695652174,0.5084745762711864,0.30434782608695654,0.4782608695652174
True,False,16,75,0.4782608695652174,0.5,0.30434782608695654,0.4782608695652174
False,False,56,38,0.4782608695652174,0.5081967213114754,0.30434782608695654,0.4782608695652174
True,True,19,23,0.4583333333333333,0.5081967213114754,0.2916666666666667,0.4583333333333333
True,True,45,42,0.44,0.5081967213114754,0.28,0.44
False,False,16,66,0.44,0.5161290322580645,0.28,0.44
True,False,57,77,0.44,0.5079365079365079,0.28,0.44
True,True,19,49,0.4230769230769231,0.5079365079365079,0.2692307692307692,0.4230769230769231
True,True,57,18,0.4444444444444444,0.5079365079365079,0.25925925925925924,0.4444444444444444
True,True,43,46,0.42857142857142855,0.5079365079365079,0.25,0.42857142857142855
True,True,17,15,0.41379310344827586,0.5079365079365079,0.2413793103448276,0.41379310344827586
True,True,49,35,0.43333333333333335,0.5079365079365079,0.23333333333333334,0.43333333333333335
True,False,36,69,0.43333333333333335,0.5,0.23333333333333334,0.43333333333333335
True,False,38,95,0.43333333333333335,0.49230769230769234,0.23333333333333334,0.43333333333333335
True,True,50,83,0.45161290322580644,0.49230769230769234,0.22580645161290322,0.45161290322580644
True,True,59,75,0.46875,0.49230769230769234,0.21875,0.46875
False,False,62,99,0.46875,0.5,0.21875,0.46875
True,True,64,73,0.45454545454545453,0.5,0.21212121212121213,0.45454545454545453
True,False,38,93,0.45454545454545453,0.4925373134328358,0.21212121212121213,0.45454545454545453
True,True,45,55,0.47058823529411764,0.4925373134328358,0.20588235294117646,0.47058823529411764
True,True,10,39,0.4857142857142857,0.4925373134328358,0.2,0.4857142857142857
True,False,32,4,0.4857142857142857,0.4852941176470588,0.2,0.4857142857142857
True,True,16,97,0.5,0.4852941176470588,0.19444444444444445,0.5
False,False,61,61,0.5,0.4927536231884058,0.19444444444444445,0.5
True,True,66,93,0.5135135135135135,0.4927536231884058,0.1891891891891892,0.5135135135135135
True,True,48,51,0.5263157894736842,0.4927536231884058,0.18421052631578946,0.5263157894736842
True,True,38,69,0.5128205128205128,0.4927536231884058,0.1794871794871795,0.5128205128205128
True,True,19,56,0.5,0.4927536231884058,0.175,0.5
True,True,22,84,0.5121951219512195,0.4927536231884058,0.17073170731707318,0.5121951219512195
True,True,24,59,0.5,0.4927536231884058,0.16666666666666666,0.5
True,True,59,64,0.4883720930232558,0.4927536231884058,0.16279069767441862,0.4883720930232558
False,False,22,94,0.4883720930232558,0.5,0.16279069767441862,0.4883720930232558
True,True,44,4,0.4772727272727273,0.5,0.1590909090909091,0.4772727272727273
True,True,22,11,0.4666666666666667,0.5,0.15555555555555556,0.4666666666666667
False,True,34,33,0.45652173913043476,0.5,0.17391304347826086,0.45652173913043476
False,False,56,68,0.45652173913043476,0.5070422535211268,0.17391304347826086,0.45652173913043476
False,True,60,38,0.46808510638297873,0.5070422535211268,0.19148936170212766,0.46808510638297873
False,True,42,20,0.4791666666666667,0.5070422535211268,0.20833333333333334,0.4791666666666667
True,True,51,33,0.4897959183673469,0.5070422535211268,0.20408163265306123,0.4897959183673469
True,False,17,34,0.4897959183673469,0.5,0.20408163265306123,0.4897959183673469
True,False,38,32,0.4897959183673469,0.4931506849315068,0.20408163265306123,0.4897959183673469
False,True,16,46,0.48,0.4931506849315068,0.22,0.48
True,True,53,53,0.49019607843137253,0.4931506849315068,0.21568627450980393,0.48
True,False,25,88,0.49019607843137253,0.4864864864864865,0.21568627450980393,0.48
True,False,38,67,0.49019607843137253,0.48,0.21568627450980393,0.48
True,True,54,70,0.4807692307692308,0.48,0.21153846153846154,0.48
True,True,67,64,0.4716981132075472,0.48,0.20754716981132076,0.46
True,True,53,53,0.48148148148148145,0.48,0.2037037037037037,0.46
True,True,23,64,0.4909090909090909,0.48,0.2,0.46
True,True,15,8,0.5,0.48,0.19642857142857142,0.46
True,True,26,96,0.49122807017543857,0.48,0.19298245614035087,0.46
False,True,22,87,0.4827586206896552,0.48,0.20689655172413793,0.46
True,False,38,30,0.4827586206896552,0.47368421052631576,0.20689655172413793,0.46
True,True,22,20,0.4745762711864407,0.47368421052631576,0.2033898305084746,0.46
True,True,75,30,0.48333333333333334,0.47368421052631576,0.2,0.48
True,True,67,66,0.47540983606557374,0.47368421052631576,0.19672131147540983,0.48
True,True,0,19,0.4838709677419355,0.47368421052631576,0.1935483870967742,0.5
True,True,63,76,0.47619047619047616,0.47368421052631576,0.19047619047619047,0.5
True,True,21,87,0.484375,0.47368421052631576,0.1875,0.5
True,True,11,52,0.47692307692307695,0.47368421052631576,0.18461538461538463,0.48
True,False,20,62,0.47692307692307695,0.4675324675324675,0.18461538461538463,0.48
True,True,3,35,0.4696969696969697,0.4675324675324675,0.18181818181818182,0.48
True,False,67,63,0.4696969696969697,0.46153846153846156,0.18181818181818182,0.48
False,False,21,40,0.4696969696969697,0.46835443037974683,0.18181818181818182,0.48
True,True,38,4,0.4626865671641791,0.46835443037974683,0.1791044776119403,0.46
True,True,57,99,0.45588235294117646,0.46835443037974683,0.17647058823529413,0.44
True,True,67,63,0.4492753623188406,0.46835443037974683,0.17391304347826086,0.44
True,True,67,74,0.44285714285714284,0.46835443037974683,0.17142857142857143,0.42
True,True,53,53,0.4507042253521127,0.46835443037974683,0.16901408450704225,0.44
True,False,20,26,0.4507042253521127,0.4625,0.16901408450704225,0.44
