known,known_for_real,prediction,label,accuracy,ood,type1_ood_error,moving_avg
False,False,0,4,-1.0,1.0,-1.0,-1.0
False,False,1,1,-1.0,1.0,-1.0,-1.0
False,False,0,8,-1.0,1.0,-1.0,-1.0
False,False,1,6,-1.0,1.0,-1.0,-1.0
False,True,0,0,1.0,1.0,1.0,1.0
True,True,4,6,1.0,1.0,0.5,1.0
True,True,0,0,1.0,1.0,0.3333333333333333,1.0
False,True,1,4,1.0,1.0,0.5,1.0
True,True,1,4,1.0,1.0,0.4,1.0
False,True,3,8,1.0,1.0,0.5,1.0
False,False,2,9,1.0,1.0,0.5,1.0
False,False,5,7,1.0,1.0,0.5,1.0
False,True,1,4,1.0,1.0,0.5714285714285714,1.0
False,False,3,5,1.0,1.0,0.5714285714285714,1.0
False,False,7,2,1.0,1.0,0.5714285714285714,1.0
False,True,2,1,1.0,1.0,0.625,1.0
False,True,4,6,1.0,1.0,0.6666666666666666,1.0
True,True,8,2,1.0,1.0,0.6,1.0
False,True,8,5,0.9090909090909091,1.0,0.6363636363636364,0.9090909090909091
False,True,5,9,0.9166666666666666,1.0,0.6666666666666666,0.9166666666666666
True,True,3,8,0.9230769230769231,1.0,0.6153846153846154,0.9230769230769231
False,True,7,5,0.9285714285714286,1.0,0.6428571428571429,0.9285714285714286
False,True,0,0,0.9333333333333333,1.0,0.6666666666666666,0.9333333333333333
False,True,0,0,0.9375,1.0,0.6875,0.9375
True,True,0,0,0.9411764705882353,1.0,0.6470588235294118,0.9411764705882353
True,True,0,0,0.9444444444444444,1.0,0.6111111111111112,0.9444444444444444
False,False,7,3,0.9444444444444444,1.0,0.6111111111111112,0.9444444444444444
True,True,5,9,0.9473684210526315,1.0,0.5789473684210527,0.9473684210526315
False,True,3,8,0.95,1.0,0.6,0.95
True,True,0,0,0.9523809523809523,1.0,0.5714285714285714,0.9523809523809523
True,True,4,6,0.9545454545454546,1.0,0.5454545454545454,0.9545454545454546
False,True,9,3,0.9565217391304348,1.0,0.5652173913043478,0.9565217391304348
True,True,2,1,0.9583333333333334,1.0,0.5416666666666666,0.9583333333333334
True,True,7,5,0.96,1.0,0.52,0.96
True,True,8,2,0.9615384615384616,1.0,0.5,0.9615384615384616
False,True,1,4,0.9629629629629629,1.0,0.5185185185185185,0.9629629629629629
True,True,9,3,0.9642857142857143,1.0,0.5,0.9642857142857143
True,True,3,8,0.9655172413793104,1.0,0.4827586206896552,0.9655172413793104
False,True,4,6,0.9666666666666667,1.0,0.5,0.9666666666666667
False,True,9,3,0.967741935483871,1.0,0.5161290322580645,0.967741935483871
True,True,4,6,0.96875,1.0,0.5,0.96875
False,True,4,6,0.9696969696969697,1.0,0.5151515151515151,0.9696969696969697
False,True,6,7,0.9705882352941176,1.0,0.5294117647058824,0.9705882352941176
True,True,7,5,0.9714285714285714,1.0,0.5142857142857142,0.9714285714285714
True,True,5,9,0.9722222222222222,1.0,0.5,0.9722222222222222
True,True,2,1,0.972972972972973,1.0,0.4864864864864865,0.972972972972973
True,True,3,8,0.9736842105263158,1.0,0.47368421052631576,0.9736842105263158
True,True,0,0,0.9743589743589743,1.0,0.46153846153846156,0.9743589743589743
True,True,1,4,0.975,1.0,0.45,0.975
True,True,3,8,0.975609756097561,1.0,0.43902439024390244,0.975609756097561
True,True,1,4,0.9761904761904762,1.0,0.42857142857142855,0.9761904761904762
True,True,7,5,0.9767441860465116,1.0,0.4186046511627907,0.9767441860465116
True,True,1,4,0.9772727272727273,1.0,0.4090909090909091,0.9772727272727273
