known,known_for_real,prediction,label,accuracy,ood,type1_ood_error,moving_avg
True,False,0,29,-1.0,0.5,-1.0,-1.0
True,False,0,0,-1.0,0.3333333333333333,-1.0,-1.0
True,False,2,11,-1.0,0.25,-1.0,-1.0
True,False,1,1,-1.0,0.2,-1.0,-1.0
True,False,4,86,-1.0,0.16666666666666666,-1.0,-1.0
True,False,4,90,-1.0,0.14285714285714285,-1.0,-1.0
True,False,2,28,-1.0,0.125,-1.0,-1.0
True,False,4,23,-1.0,0.1111111111111111,-1.0,-1.0
True,False,1,31,-1.0,0.1,-1.0,-1.0
True,False,5,39,-1.0,0.09090909090909091,-1.0,-1.0
True,False,8,96,-1.0,0.08333333333333333,-1.0,-1.0
True,False,10,82,-1.0,0.07692307692307693,-1.0,-1.0
True,False,6,17,-1.0,0.07142857142857142,-1.0,-1.0
True,False,8,71,-1.0,0.06666666666666667,-1.0,-1.0
True,True,10,39,1.0,0.06666666666666667,0.0,1.0
True,False,12,8,1.0,0.0625,0.0,1.0
True,False,9,97,1.0,0.058823529411764705,0.0,1.0
True,False,16,80,1.0,0.05555555555555555,0.0,1.0
True,True,8,71,0.5,0.05555555555555555,0.0,0.5
True,False,17,74,0.5,0.05263157894736842,0.0,0.5
True,False,11,59,0.5,0.05,0.0,0.5
True,False,18,70,0.5,0.047619047619047616,0.0,0.5
True,False,9,87,0.5,0.045454545454545456,0.0,0.5
True,True,19,59,0.6666666666666666,0.045454545454545456,0.0,0.6666666666666666
True,False,17,84,0.6666666666666666,0.043478260869565216,0.0,0.6666666666666666
True,False,17,64,0.6666666666666666,0.041666666666666664,0.0,0.6666666666666666
True,False,11,52,0.6666666666666666,0.04,0.0,0.6666666666666666
True,False,9,42,0.6666666666666666,0.038461538461538464,0.0,0.6666666666666666
True,True,23,64,0.75,0.038461538461538464,0.0,0.75
True,True,15,8,0.8,0.038461538461538464,0.0,0.8
True,True,13,17,0.8333333333333334,0.038461538461538464,0.0,0.8333333333333334
True,False,24,47,0.8333333333333334,0.037037037037037035,0.0,0.8333333333333334
True,False,18,65,0.8333333333333334,0.03571428571428571,0.0,0.8333333333333334
True,False,9,21,0.8333333333333334,0.034482758620689655,0.0,0.8333333333333334
True,False,26,22,0.8333333333333334,0.03333333333333333,0.0,0.8333333333333334
True,False,6,81,0.8333333333333334,0.03225806451612903,0.0,0.8333333333333334
True,True,27,11,0.7142857142857143,0.03225806451612903,0.0,0.7142857142857143
True,False,1,24,0.7142857142857143,0.03125,0.0,0.7142857142857143
True,True,17,84,0.625,0.03125,0.0,0.625
True,False,18,78,0.625,0.030303030303030304,0.0,0.625
True,False,31,45,0.625,0.029411764705882353,0.0,0.625
True,False,8,49,0.625,0.02857142857142857,0.0,0.625
True,True,17,97,0.5555555555555556,0.02857142857142857,0.0,0.5555555555555556
